zipcode,city,state,county,latitude,longitude
92590,Temecula,CA,Riverside,33.4903,-117.1824
92591,Temecula,CA,Riverside,33.5217,-117.1286
92592,Temecula,CA,Riverside,33.4983,-117.0958
92593,Temecula,CA,Riverside,33.4936,-117.1484
92595,Wildomar,CA,Riverside,33.6021,-117.264
92596,Winchester,CA,Riverside,33.6243,-117.0885
92599,Perris,CA,Riverside,33.7825,-117.2286
92860,Norco,CA,Riverside,33.9247,-117.5517
92877,Corona,CA,Riverside,33.8753,-117.5664
92878,Corona,CA,Riverside,33.8753,-117.5664
92879,Corona,CA,Riverside,33.8797,-117.5354
92880,Corona,CA,Riverside,33.9208,-117.6096
92881,Corona,CA,Riverside,33.8241,-117.5198
92882,Corona,CA,Riverside,33.8419,-117.6043
92883,Corona,CA,Riverside,33.7541,-117.474
94203,Sacramento,CA,Sacramento,38.5816,-121.4944
94204,Sacramento,CA,Sacramento,38.5816,-121.4944
94205,Sacramento,CA,Sacramento,38.5816,-121.4944
94206,Sacramento,CA,Sacramento,38.5816,-121.4944
94207,Sacramento,CA,Sacramento,38.5816,-121.4944
94208,Sacramento,CA,Sacramento,38.5816,-121.4944
94209,Sacramento,CA,Sacramento,38.5816,-121.4944
94211,Sacramento,CA,Sacramento,38.5816,-121.4944
94229,Sacramento,CA,Sacramento,38.5816,-121.4944
94230,Sacramento,CA,Sacramento,38.5816,-121.4944
94232,Sacramento,CA,Sacramento,38.5816,-121.4944
94234,Sacramento,CA,Sacramento,38.5816,-121.4944
94235,Sacramento,CA,Sacramento,38.5816,-121.4944
94236,Sacramento,CA,Sacramento,38.5816,-121.4944
94237,Sacramento,CA,Sacramento,38.5816,-121.4944
94239,Sacramento,CA,Sacramento,38.5816,-121.4944
94240,Sacramento,CA,Sacramento,38.5816,-121.4944
94244,Sacramento,CA,Sacramento,38.5816,-121.4944
94245,Sacramento,CA,Sacramento,38.5816,-121.4944
94247,Sacramento,CA,Sacramento,38.5816,-121.4944
94248,Sacramento,CA,Sacramento,38.5816,-121.4944
94249,Sacramento,CA,Sacramento,38.5816,-121.4944
94250,Sacramento,CA,Sacramento,38.5816,-121.4944
94252,Sacramento,CA,Sacramento,38.5816,-121.4944
94254,Sacramento,CA,Sacramento,38.5816,-121.4944
94256,Sacramento,CA,Sacramento,38.5816,-121.4944
94257,Sacramento,CA,Sacramento,38.5816,-121.4944
94258,Sacramento,CA,Sacramento,38.5816,-121.4944
94259,Sacramento,CA,Sacramento,38.5816,-121.4944
94261,Sacramento,CA,Sacramento,38.5816,-121.4944
94262,Sacramento,CA,Sacramento,38.5816,-121.4944
94263,Sacramento,CA,Sacramento,38.5816,-121.4944
94267,Sacramento,CA,Sacramento,38.5816,-121.4944
94268,Sacramento,CA,Sacramento,38.5816,-121.4944
94269,Sacramento,CA,Sacramento,38.5816,-121.4944
94271,Sacramento,CA,Sacramento,38.5816,-121.4944
94273,Sacramento,CA,Sacramento,38.5816,-121.4944
94274,Sacramento,CA,Sacramento,38.5816,-121.4944
94277,Sacramento,CA,Sacramento,38.5816,-121.4944
94278,Sacramento,CA,Sacramento,38.5816,-121.4944
94279,Sacramento,CA,Sacramento,38.5816,-121.4944
94280,Sacramento,CA,Sacramento,38.5816,-121.4944
94282,Sacramento,CA,Sacramento,38.5816,-121.4944
94283,Sacramento,CA,Sacramento,38.5816,-121.4944
94284,Sacramento,CA,Sacramento,38.5816,-121.4944
94285,Sacramento,CA,Sacramento,38.5816,-121.4944
94286,Sacramento,CA,Sacramento,38.5816,-121.4944
94287,Sacramento,CA,Sacramento,38.5816,-121.4944
94288,Sacramento,CA,Sacramento,38.5816,-121.4944
94289,Sacramento,CA,Sacramento,38.5816,-121.4944
94290,Sacramento,CA,Sacramento,38.5816,-121.4944
94291,Sacramento,CA,Sacramento,38.5816,-121.4944
94293,Sacramento,CA,Sacramento,38.5816,-121.4944
94294,Sacramento,CA,Sacramento,38.5816,-121.4944
94295,Sacramento,CA,Sacramento,38.5816,-121.4944
94296,Sacramento,CA,Sacramento,38.5816,-121.4944
94297,Sacramento,CA,Sacramento,38.5816,-121.4944
94298,Sacramento,CA,Sacramento,38.5816,-121.4944
94299,Sacramento,CA,Sacramento,38.5816,-121.4944
95608,Carmichael,CA,Sacramento,38.6284,-121.3287
95609,Carmichael,CA,Sacramento,38.6257,-121.3272
95610,Citrus Heights,CA,Sacramento,38.6946,-121.2692
95611,Citrus Heights,CA,Sacramento,38.7072,-121.28
95615,Courtland,CA,Sacramento,38.3137,-121.563
95621,Citrus Heights,CA,Sacramento,38.6952,-121.3075
95624,Elk Grove,CA,Sacramento,38.4232,-121.3599
95626,Elverta,CA,Sacramento,38.7233,-121.4497
95628,Fair Oaks,CA,Sacramento,38.6554,-121.2611
95630,Folsom,CA,Sacramento,38.6709,-121.1529
95632,Galt,CA,Sacramento,38.2691,-121.3
95638,Herald,CA,Sacramento,38.3119,-121.1729
95639,Hood,CA,Sacramento,38.3702,-121.5143
95641,Isleton,CA,Sacramento,38.157,-121.6066
95652,Mcclellan,CA,Sacramento,38.6621,-121.3955
95655,Mather,CA,Sacramento,38.5579,-121.291
95660,North Highlands,CA,Sacramento,38.6707,-121.3781
95662,Orangevale,CA,Sacramento,38.6845,-121.2256
95670,Rancho Cordova,CA,Sacramento,38.6072,-121.2761
95671,Represa,CA,Sacramento,38.7065,-121.1694
95673,Rio Linda,CA,Sacramento,38.6895,-121.4479
95680,Ryde,CA,Sacramento,38.2386,-121.5594
95683,Sloughhouse,CA,Sacramento,38.5143,-121.0964
95690,Walnut Grove,CA,Sacramento,38.2396,-121.5443
95693,Wilton,CA,Sacramento,38.3983,-121.2303
95741,Rancho Cordova,CA,Sacramento,38.5891,-121.3016
95742,Rancho Cordova,CA,Sacramento,38.5981,-121.2153
95757,Elk Grove,CA,Sacramento,38.4081,-121.4294
95758,Elk Grove,CA,Sacramento,38.4243,-121.437
95759,Elk Grove,CA,Sacramento,38.407,-121.3752
95763,Folsom,CA,Sacramento,38.678,-121.175
95811,Sacramento,CA,Sacramento,38.5762,-121.488
95812,Sacramento,CA,Sacramento,38.5822,-121.4943
95813,Sacramento,CA,Sacramento,38.6026,-121.4475
95814,Sacramento,CA,Sacramento,38.5804,-121.4922
95815,Sacramento,CA,Sacramento,38.6093,-121.4443
95816,Sacramento,CA,Sacramento,38.5728,-121.4675
95817,Sacramento,CA,Sacramento,38.5498,-121.4583
95818,Sacramento,CA,Sacramento,38.5568,-121.4929
95819,Sacramento,CA,Sacramento,38.5683,-121.4366
95820,Sacramento,CA,Sacramento,38.5347,-121.4451
95821,Sacramento,CA,Sacramento,38.6239,-121.3837
95822,Sacramento,CA,Sacramento,38.5091,-121.4935
95823,Sacramento,CA,Sacramento,38.4797,-121.4438
95824,Sacramento,CA,Sacramento,38.5178,-121.4419
95825,Sacramento,CA,Sacramento,38.5892,-121.4057
95826,Sacramento,CA,Sacramento,38.5539,-121.3693
95827,Sacramento,CA,Sacramento,38.5662,-121.3286
95828,Sacramento,CA,Sacramento,38.4826,-121.4006
95829,Sacramento,CA,Sacramento,38.4689,-121.344
95830,Sacramento,CA,Sacramento,38.4896,-121.2772
95831,Sacramento,CA,Sacramento,38.4962,-121.5297
95832,Sacramento,CA,Sacramento,38.4695,-121.4883
95833,Sacramento,CA,Sacramento,38.6157,-121.5053
95834,Sacramento,CA,Sacramento,38.6383,-121.5072
95835,Sacramento,CA,Sacramento,38.6626,-121.4834
95836,Sacramento,CA,Sacramento,38.7198,-121.5343
95837,Sacramento,CA,Sacramento,38.6817,-121.603
95838,Sacramento,CA,Sacramento,38.6406,-121.444
95840,Sacramento,CA,Sacramento,38.5816,-121.4933
95841,Sacramento,CA,Sacramento,38.6627,-121.3406
95842,Sacramento,CA,Sacramento,38.6865,-121.3494
95843,Antelope,CA,Sacramento,38.7159,-121.3648
95851,Sacramento,CA,Sacramento,38.6026,-121.4475
95852,Sacramento,CA,Sacramento,38.6026,-121.4475
95853,Sacramento,CA,Sacramento,38.6026,-121.4475
95860,Sacramento,CA,Sacramento,38.6105,-121.3799
95864,Sacramento,CA,Sacramento,38.5878,-121.3769
95865,Sacramento,CA,Sacramento,38.596,-121.3978
95866,Sacramento,CA,Sacramento,38.596,-121.3978
95867,Sacramento,CA,Sacramento,38.5816,-121.4933
95894,Sacramento,CA,Sacramento,38.5816,-121.4933
95899,Sacramento,CA,Sacramento,38.5383,-121.5549
95023,Hollister,CA,San Benito,36.8337,-121.3439
95024,Hollister,CA,San Benito,36.8586,-121.3982
95043,Paicines,CA,San Benito,36.4985,-120.9744
95045,San Juan Bautista,CA,San Benito,36.8463,-121.5346
95075,Tres Pinos,CA,San Benito,36.767,-121.3017
91701,Rancho Cucamonga,CA,San Bernardino,34.1376,-117.5999
91708,Chino,CA,San Bernardino,33.954,-117.6404
91709,Chino Hills,CA,San Bernardino,33.9797,-117.7308
91710,Chino,CA,San Bernardino,34.0125,-117.6844
91729,Rancho Cucamonga,CA,San Bernardino,34.1064,-117.5931
91730,Rancho Cucamonga,CA,San Bernardino,34.107,-117.5941
91737,Rancho Cucamonga,CA,San Bernardino,34.1467,-117.5803
91739,Rancho Cucamonga,CA,San Bernardino,34.1705,-117.5182
91743,Guasti,CA,San Bernardino,34.065,-117.5864
91758,Ontario,CA,San Bernardino,34.0633,-117.6509
91761,Ontario,CA,San Bernardino,34.0316,-117.6187
91762,Ontario,CA,San Bernardino,34.0584,-117.6665
91763,Montclair,CA,San Bernardino,34.0733,-117.6987
91764,Ontario,CA,San Bernardino,34.0763,-117.6254
91784,Upland,CA,San Bernardino,34.141,-117.6581
91785,Upland,CA,San Bernardino,34.1144,-117.6583
91786,Upland,CA,San Bernardino,34.1144,-117.6583
92242,Earp,CA,San Bernardino,34.1652,-114.3197
92248,La Quinta,CA,San Bernardino,33.6736,-116.2951
92252,Joshua Tree,CA,San Bernardino,34.1502,-116.3038
92256,Morongo Valley,CA,San Bernardino,34.0606,-116.5656
92267,Parker Dam,CA,San Bernardino,34.2872,-114.143
92268,Pioneertown,CA,San Bernardino,34.1887,-116.5048
92277,Twentynine Palms,CA,San Bernardino,34.1455,-116.0601
92278,Twentynine Palms,CA,San Bernardino,34.238,-116.0604
92280,Vidal,CA,San Bernardino,34.1561,-114.5656
92284,Yucca Valley,CA,San Bernardino,34.1559,-116.4313
92285,Landers,CA,San Bernardino,34.3103,-116.5241
92286,Yucca Valley,CA,San Bernardino,34.1803,-116.35
92301,Adelanto,CA,San Bernardino,34.5841,-117.4242
92304,Amboy,CA,San Bernardino,34.5578,-115.7444
92305,Angelus Oaks,CA,San Bernardino,34.1531,-116.9485
92307,Apple Valley,CA,San Bernardino,34.5291,-117.2132
92308,Apple Valley,CA,San Bernardino,34.4698,-117.1927
92309,Baker,CA,San Bernardino,35.3606,-116.0638
92310,Fort Irwin,CA,San Bernardino,35.2625,-116.6966
92311,Barstow,CA,San Bernardino,34.8914,-117.0387
92312,Barstow,CA,San Bernardino,34.8986,-117.0228
92313,Grand Terrace,CA,San Bernardino,34.031,-117.3129
92314,Big Bear City,CA,San Bernardino,34.261,-116.8131
92315,Big Bear Lake,CA,San Bernardino,34.235,-116.9053
92316,Bloomington,CA,San Bernardino,34.0662,-117.3993
92317,Blue Jay,CA,San Bernardino,34.2112,-117.0796
92318,Bryn Mawr,CA,San Bernardino,34.0483,-117.2309
92321,Cedar Glen,CA,San Bernardino,34.2545,-117.1533
92322,Cedarpines Park,CA,San Bernardino,34.2544,-117.3265
92323,Cima,CA,San Bernardino,35.2378,-115.4992
92324,Colton,CA,San Bernardino,34.0315,-117.2874
92325,Crestline,CA,San Bernardino,34.2433,-117.2811
92327,Daggett,CA,San Bernardino,34.8668,-116.8876
92329,Phelan,CA,San Bernardino,34.4261,-117.5723
92332,Essex,CA,San Bernardino,34.5881,-115.5771
92333,Fawnskin,CA,San Bernardino,34.2583,-116.9515
92334,Fontana,CA,San Bernardino,34.0922,-117.435
92335,Fontana,CA,San Bernardino,34.0794,-117.4551
92336,Fontana,CA,San Bernardino,34.1173,-117.4378
92337,Fontana,CA,San Bernardino,34.0498,-117.4706
92338,Ludlow,CA,San Bernardino,34.7211,-116.16
92339,Forest Falls,CA,San Bernardino,34.0937,-116.9362
92340,Hesperia,CA,San Bernardino,34.4264,-117.3009
92341,Green Valley Lake,CA,San Bernardino,34.2348,-117.066
92342,Helendale,CA,San Bernardino,34.7499,-117.3367
92344,Hesperia,CA,San Bernardino,34.4239,-117.4075
92345,Hesperia,CA,San Bernardino,34.4222,-117.3025
92346,Highland,CA,San Bernardino,34.1283,-117.2087
92347,Hinkley,CA,San Bernardino,34.9279,-117.1809
92350,Loma Linda,CA,San Bernardino,34.0483,-117.2612
92352,Lake Arrowhead,CA,San Bernardino,34.2606,-117.2016
92354,Loma Linda,CA,San Bernardino,34.0528,-117.2513
92356,Lucerne Valley,CA,San Bernardino,34.447,-116.9189
92357,Loma Linda,CA,San Bernardino,34.0483,-117.2612
92358,Lytle Creek,CA,San Bernardino,34.2558,-117.5186
92359,Mentone,CA,San Bernardino,34.0774,-117.1126
92363,Needles,CA,San Bernardino,34.7824,-114.5871
92364,Nipton,CA,San Bernardino,35.4667,-115.2722
92365,Newberry Springs,CA,San Bernardino,34.885,-116.7464
92366,Mountain Pass,CA,San Bernardino,35.4703,-115.545
92368,Oro Grande,CA,San Bernardino,34.6178,-117.3327
92369,Patton,CA,San Bernardino,34.1358,-117.2239
92371,Phelan,CA,San Bernardino,34.4449,-117.5196
92372,Pinon Hills,CA,San Bernardino,34.4429,-117.6403
92373,Redlands,CA,San Bernardino,34.0397,-117.1804
92374,Redlands,CA,San Bernardino,34.065,-117.1672
92375,Redlands,CA,San Bernardino,34.0556,-117.1825
92376,Rialto,CA,San Bernardino,34.1132,-117.3771
92377,Rialto,CA,San Bernardino,34.1561,-117.4042
92378,Rimforest,CA,San Bernardino,34.2297,-117.225
92382,Running Springs,CA,San Bernardino,34.2102,-117.1109
92385,Skyforest,CA,San Bernardino,34.2353,-117.1792
92386,Sugarloaf,CA,San Bernardino,34.2372,-116.8277
92391,Twin Peaks,CA,San Bernardino,34.2379,-117.2348
92392,Victorville,CA,San Bernardino,34.4802,-117.4082
92393,Victorville,CA,San Bernardino,34.5361,-117.2912
92394,Victorville,CA,San Bernardino,34.5563,-117.3528
92395,Victorville,CA,San Bernardino,34.5016,-117.2944
92397,Wrightwood,CA,San Bernardino,34.3628,-117.6249
92398,Yermo,CA,San Bernardino,34.905,-116.8203
92399,Yucaipa,CA,San Bernardino,34.0282,-117.0489
92401,San Bernardino,CA,San Bernardino,34.1105,-117.2898
92402,San Bernardino,CA,San Bernardino,34.1083,-117.2898
92403,San Bernardino,CA,San Bernardino,34.1083,-117.2898
92404,San Bernardino,CA,San Bernardino,34.1426,-117.2606
92405,San Bernardino,CA,San Bernardino,34.1446,-117.3013
92406,San Bernardino,CA,San Bernardino,34.1083,-117.2898
92407,San Bernardino,CA,San Bernardino,34.2166,-117.3908
92408,San Bernardino,CA,San Bernardino,34.0831,-117.2711
92410,San Bernardino,CA,San Bernardino,34.1069,-117.2975
92411,San Bernardino,CA,San Bernardino,34.1214,-117.3172
92413,San Bernardino,CA,San Bernardino,34.1083,-117.2898
92415,San Bernardino,CA,San Bernardino,34.1083,-117.2898
92418,San Bernardino,CA,San Bernardino,34.1083,-117.2898
92423,San Bernardino,CA,San Bernardino,34.1083,-117.2898
92427,San Bernardino,CA,San Bernardino,34.1083,-117.2898
93558,Red Mountain,CA,San Bernardino,35.3479,-117.6214
93562,Trona,CA,San Bernardino,35.7481,-117.3808
93592,Trona,CA,San Bernardino,35.7627,-117.3728
91901,Alpine,CA,San Diego,32.8282,-116.7543
91902,Bonita,CA,San Diego,32.6671,-117.0221
91903,Alpine,CA,San Diego,32.8351,-116.7664
91905,Boulevard,CA,San Diego,32.6719,-116.32
91906,Campo,CA,San Diego,32.6605,-116.4905
91908,Bonita,CA,San Diego,32.6578,-117.03
91909,Chula Vista,CA,San Diego,32.6401,-117.0842
91910,Chula Vista,CA,San Diego,32.6371,-117.0676
91911,Chula Vista,CA,San Diego,32.6084,-117.0565
91912,Chula Vista,CA,San Diego,32.6401,-117.0842
91913,Chula Vista,CA,San Diego,32.6513,-116.9852
91914,Chula Vista,CA,San Diego,32.6587,-116.9652
91915,Chula Vista,CA,San Diego,32.6315,-116.9408
91916,Descanso,CA,San Diego,32.873,-116.6027
91917,Dulzura,CA,San Diego,32.6152,-116.7285
91921,Chula Vista,CA,San Diego,32.6401,-117.0842
91931,Guatay,CA,San Diego,32.8497,-116.5583
91932,Imperial Beach,CA,San Diego,32.5783,-117.1148
91933,Imperial Beach,CA,San Diego,32.5839,-117.1131
91934,Jacumba,CA,San Diego,32.6249,-116.1952
91935,Jamul,CA,San Diego,32.7163,-116.8323
91941,La Mesa,CA,San Diego,32.7604,-117.0115
91942,La Mesa,CA,San Diego,32.7835,-117.0189
91943,La Mesa,CA,San Diego,32.7678,-117.0231
91944,La Mesa,CA,San Diego,32.7678,-117.0231
91945,Lemon Grove,CA,San Diego,32.7332,-117.0326
91946,Lemon Grove,CA,San Diego,32.7426,-117.0314
91948,Mount Laguna,CA,San Diego,32.8676,-116.4206
91950,National City,CA,San Diego,32.6749,-117.0897
91951,National City,CA,San Diego,32.6781,-117.0992
91962,Pine Valley,CA,San Diego,32.835,-116.5127
91963,Potrero,CA,San Diego,32.6205,-116.6037
91976,Spring Valley,CA,San Diego,32.7448,-116.9989
91977,Spring Valley,CA,San Diego,32.724,-116.9976
91978,Spring Valley,CA,San Diego,32.7329,-116.9596
91979,Spring Valley,CA,San Diego,32.7448,-116.9989
91980,Tecate,CA,San Diego,32.5889,-116.6192
91987,Tecate,CA,San Diego,32.5773,-116.6275
92003,Bonsall,CA,San Diego,33.294,-117.1897
92004,Borrego Springs,CA,San Diego,33.2386,-116.3514
92007,Cardiff By The Sea,CA,San Diego,33.023,-117.2745
92008,Carlsbad,CA,San Diego,33.1602,-117.325
92009,Carlsbad,CA,San Diego,33.0954,-117.2619
92010,Carlsbad,CA,San Diego,33.1639,-117.3009
92011,Carlsbad,CA,San Diego,33.1072,-117.2943
92013,Carlsbad,CA,San Diego,33.1581,-117.3506
92014,Del Mar,CA,San Diego,32.9665,-117.249
92018,Carlsbad,CA,San Diego,33.1581,-117.3506
92019,El Cajon,CA,San Diego,32.7777,-116.9191
92020,El Cajon,CA,San Diego,32.7928,-116.9665
92021,El Cajon,CA,San Diego,32.8178,-116.9223
92022,El Cajon,CA,San Diego,32.7948,-116.9625
92023,Encinitas,CA,San Diego,33.036,-117.292
92024,Encinitas,CA,San Diego,33.0535,-117.2689
92025,Escondido,CA,San Diego,33.1101,-117.07
92026,Escondido,CA,San Diego,33.1605,-117.0978
92027,Escondido,CA,San Diego,33.1388,-117.052
92028,Fallbrook,CA,San Diego,33.369,-117.229
92029,Escondido,CA,San Diego,33.0895,-117.1128
92030,Escondido,CA,San Diego,33.1192,-117.0864
92033,Escondido,CA,San Diego,33.1192,-117.0864
92036,Julian,CA,San Diego,33.0534,-116.5658
92037,La Jolla,CA,San Diego,32.8455,-117.2521
92038,La Jolla,CA,San Diego,32.8473,-117.2742
92039,La Jolla,CA,San Diego,32.8473,-117.2742
92040,Lakeside,CA,San Diego,32.8562,-116.9201
92046,Escondido,CA,San Diego,33.1192,-117.0864
92049,Oceanside,CA,San Diego,33.1959,-117.3795
92051,Oceanside,CA,San Diego,33.1959,-117.3795
92052,Oceanside,CA,San Diego,33.1959,-117.3795
92054,Oceanside,CA,San Diego,33.2072,-117.3573
92055,Camp Pendleton,CA,San Diego,33.2433,-117.3768
92056,Oceanside,CA,San Diego,33.1968,-117.2831
92057,Oceanside,CA,San Diego,33.2407,-117.3025
92058,Oceanside,CA,San Diego,33.1959,-117.3795
92059,Pala,CA,San Diego,33.3777,-117.0717
92060,Palomar Mountain,CA,San Diego,33.3228,-116.8786
92061,Pauma Valley,CA,San Diego,33.3063,-116.9596
92064,Poway,CA,San Diego,32.9756,-117.0402
92065,Ramona,CA,San Diego,33.0293,-116.8535
92066,Ranchita,CA,San Diego,33.21,-116.5167
92067,Rancho Santa Fe,CA,San Diego,33.005,-117.2157
92068,San Luis Rey,CA,San Diego,33.232,-117.3236
92069,San Marcos,CA,San Diego,33.1444,-117.1697
92070,Santa Ysabel,CA,San Diego,33.1476,-116.6963
92071,Santee,CA,San Diego,32.8486,-116.9862
92072,Santee,CA,San Diego,32.8384,-116.9739
92074,Poway,CA,San Diego,32.9628,-117.0359
92075,Solana Beach,CA,San Diego,32.9937,-117.2598
92078,San Marcos,CA,San Diego,33.1193,-117.185
92079,San Marcos,CA,San Diego,33.1434,-117.1661
92081,Vista,CA,San Diego,33.1644,-117.2403
92082,Valley Center,CA,San Diego,33.249,-117.0122
92083,Vista,CA,San Diego,33.1978,-117.2482
92084,Vista,CA,San Diego,33.2131,-117.2243
92085,Vista,CA,San Diego,33.2,-117.2425
92086,Warner Springs,CA,San Diego,33.3096,-116.6527
92088,Fallbrook,CA,San Diego,33.3764,-117.2511
92091,Rancho Santa Fe,CA,San Diego,32.9623,-117.0462
92092,La Jolla,CA,San Diego,32.8473,-117.2742
92093,La Jolla,CA,San Diego,32.8473,-117.2742
92096,San Marcos,CA,San Diego,33.1434,-117.1661
92101,San Diego,CA,San Diego,32.7185,-117.1593
92102,San Diego,CA,San Diego,32.7139,-117.1219
92103,San Diego,CA,San Diego,32.7466,-117.1636
92104,San Diego,CA,San Diego,32.7454,-117.1272
92105,San Diego,CA,San Diego,32.7423,-117.0947
92106,San Diego,CA,San Diego,32.7272,-117.2268
92107,San Diego,CA,San Diego,32.7425,-117.2433
92108,San Diego,CA,San Diego,32.7783,-117.1335
92109,San Diego,CA,San Diego,32.7969,-117.2405
92110,San Diego,CA,San Diego,32.7635,-117.2028
92111,San Diego,CA,San Diego,32.7972,-117.1708
92112,San Diego,CA,San Diego,32.7153,-117.1573
92113,San Diego,CA,San Diego,32.697,-117.1153
92114,San Diego,CA,San Diego,32.7059,-117.0524
92115,San Diego,CA,San Diego,32.7607,-117.0721
